FECHA_CORTE;ANP_CATE;ANP_CODI;ANP_NOMB;ANP_SECT;ANP_UBPO;ANP_SULEG;ANP_UICN;ANP_BALEC;ANP_FELEC;ANP_BALEM;ANP_FELEM;ANP_WDPAID;UBIGEO1;DEPARTAMENTO1;PROVINCIA1;DISTRITO1;UBIGEO2;DEPARTAMENTO2;PROVINCIA2;DISTRITO2;UBIGEO3;DEPARTAMENTO3;PROVINCIA3;DISTRITO3;UBIGEO4;DEPARTAMENTO4;PROVINCIA4;DISTRITO4;UBIGEO5;DEPARTAMENTO5;PROVINCIA5;DISTRITO5;UBIGEO6;DEPARTAMENTO6;PROVINCIA6;DISTRITO6;UBIGEO7;DEPARTAMENTO7;PROVINCIA7;DISTRITO7;UBIGEO8;DEPARTAMENTO8;PROVINCIA8;DISTRITO8;UBIGEO9;DEPARTAMENTO9;PROVINCIA9;DISTRITO9;UBIGEO10;DEPARTAMENTO10;PROVINCIA10;DISTRITO10;UBIGEO11;DEPARTAMENTO11;PROVINCIA11;DISTRITO11;UBIGEO12;DEPARTAMENTO12;PROVINCIA12;DISTRITO12;UBIGEO13;DEPARTAMENTO13;PROVINCIA13;DISTRITO13;UBIGEO14;DEPARTAMENTO14;PROVINCIA14;DISTRITO14;UBIGEO15;DEPARTAMENTO15;PROVINCIA15;DISTRITO15;UBIGEO16;DEPARTAMENTO16;PROVINCIA16;DISTRITO16;UBIGEO17;DEPARTAMENTO17;PROVINCIA17;DISTRITO17;UBIGEO18;DEPARTAMENTO18;PROVINCIA18;DISTRITO18;UBIGEO19;DEPARTAMENTO19;PROVINCIA19;DISTRITO19;UBIGEO20;DEPARTAMENTO20;PROVINCIA20;DISTRITO20;UBIGEO21;DEPARTAMENTO21;PROVINCIA21;DISTRITO21;UBIGEO22;DEPARTAMENTO22;PROVINCIA22;DISTRITO22;UBIGEO23;DEPARTAMENTO23;PROVINCIA23;DISTRITO23;UBIGEO24;DEPARTAMENTO24;PROVINCIA24;DISTRITO24;UBIGEO25;DEPARTAMENTO25;PROVINCIA25;DISTRITO25;UBIGEO26;DEPARTAMENTO26;PROVINCIA26;DISTRITO26;UBIGEO27;DEPARTAMENTO27;PROVINCIA27;DISTRITO27;UBIGEO28;DEPARTAMENTO28;PROVINCIA28;DISTRITO28;UBIGEO29;DEPARTAMENTO29;PROVINCIA29;DISTRITO29;UBIGEO30;DEPARTAMENTO30;PROVINCIA30;DISTRITO30
20230906;Área de Conservación Privada;ACP130;El Cortijo Centro Piedras;;MADRE DE DIOS;68.73;No corresponde;R.M. N° 431-2018-MINAM;20181211; ;;555638077;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP131;Páramos y Bosques Montanos San Miguel de Tabaconas;;CAJAMARCA;17555.95;No corresponde;R.M. N° 432-2018-MINAM;20181211; ;;555638076;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP133;Naturaleza Viva Ryo;;MADRE DE DIOS;26.30;No corresponde;R.M. N° 436-2018-MINAM;20181216; ;;555643518;170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP134;Masheke;;MADRE DE DIOS;366.43;No corresponde;R.M. N° 021-2019-MINAM;20190207; ;;555643519;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP135;Páramos y Bosques Montanos, Paraíso de la Comunidad Campesina San Felipe;;CAJAMARCA;1957.75;No corresponde;R.M. N° 022-2019-MINAM;20190212; ;;555643520;60810;CAJAMARCA;JAEN;SAN FELIPE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP136;Knoya - Supru;;MADRE DE DIOS;2550.08;No corresponde;R.M. N° 026-2019-MINAM;20190215; ;;555643521;170301;MADRE DE DIOS;TAHUAMANU;IÑAPARI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP137;Comunal San Pablo - Catarata Gocta;;AMAZONAS;2603.57;No corresponde;R.M. N° 115-2019-MINAM;20190429; ;;555643569;10311;AMAZONAS;BONGARA;VALERA;10303;AMAZONAS;BONGARA;CHURUJA;10309;AMAZONAS;BONGARA;SAN CARLOS;10301;AMAZONAS;BONGARA;JUMBILLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP138;Arroyo Negro;;AMAZONAS;156.42;No corresponde;R.M. N° 113-2019-MINAM;20190501; ;;555643570;10306;AMAZONAS;BONGARA;FLORIDA;10312;AMAZONAS;BONGARA;YAMBRASBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP139;Hakim & Cumorah;;LORETO;61.73;No corresponde;R.M. N° 124-2019-MINAM;20190505; ;;555703883;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP140;Comunidad Nativa Tibi Playa I Zona Rio Ucayali;;LORETO;1122.47;No corresponde;R.M. N° 342-2019-MINAM;20191111; ;;555703884;160507;LORETO;REQUENA;SAQUENA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP141;Zoo Perú I;;LORETO;40.31;No corresponde;R.M. N° 367-2019-MINAM;20191202; ;;555703885;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP142;Kuntur Wachana;;CUSCO;1289.13;No corresponde;R.M. N° 014-2020-MINAM;20200116; ;;555703886;80401;CUSCO;CALCA;CALCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP143;Pumawasi;;CUSCO;861.01;No corresponde;R.M. N° 015-2020-MINAM;20200116; ;;555703890;80205;CUSCO;ACOMAYO;POMACANCHI;80202;CUSCO;ACOMAYO;ACOPIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP144;Fundo San Isidro El Labrador;;LORETO;23.36;No corresponde;R.M. N° 018-2020-MINAM;20200120; ;;555703887;160301;LORETO;LORETO;NAUTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP145;Buen Retiro;;LORETO;67.43;No corresponde;R.M. N° 032-2020-MINAM;20200203; ;;555703889;160301;LORETO;LORETO;NAUTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP146;Bosque Cachil;;CAJAMARCA;210.40;No corresponde;R.M. N° 037-2020-MINAM;20200207; ;;555703888;60501;CAJAMARCA;CONTUMAZA;CONTUMAZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP147;La Niebla Forest;;JUNIN;70.28;No corresponde;R.M. N° 059-2020-MINAM;20200226; ;;555703891;120305;JUNIN;CHANCHAMAYO;SAN RAMON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP148;Comunidad Nativa San Jorge del Río Marañón;;LORETO;1060.86;No corresponde;R.M. N° 172-2020-MINAM;20200823; ;;555704245;160301;LORETO;LORETO;NAUTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP149;Unchog;;HUANUCO;885.28;No corresponde;R.M. N° 240-2020-MINAM;20201123; ;;555745278;100104;HUANUCO;HUANUCO;CHURUBAMBA;100103;HUANUCO;HUANUCO;CHINCHAO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP150;Bosque Urum;;LAMBAYEQUE;705.95;No corresponde;R.M. Nº 029-2021-MINAM;20210218; ;;555745279;140102;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP151;Potsom Posho'll;;PASCO;20.30;No corresponde;R.M. Nº 060-2021-MINAM;20210331; ;;555745280;190304;PASCO;OXAPAMPA;PALCAZU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP152;Lomas de Quebrada Río Seco;;LIMA;787.82;No corresponde;R.M. Nº 117-2021-MINAM;20210709; ;;555745281;150123;LIMA;LIMA;PACHACAMAC;150119;LIMA;LIMA;LURIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP153;Ni Meraya;;LORETO;13.18;No corresponde;R.M. Nº 172-2021-MINAM;20210922; ;;555745282;160103;LORETO;MAYNAS;FERNANDO LORES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP154;Paraje Capiro Llaylla;;JUNIN;350.18;No corresponde;R.M. Nº 177-2021-MINAM;20210925; ;;555745283;120603;JUNIN;SATIPO;LLAYLLA;120605;JUNIN;SATIPO;PAMPA HERMOSA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP155;Comunidad Nativa Once de Agosto Río Ucayali;;LORETO;1070.63;No corresponde;R.M. N° 179-2021-MINAM;20210930; ;;555745284;160510;LORETO;REQUENA;JENARO HERRERA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP156;San Lorenzo;;AMAZONAS;191.14;No corresponde;R.M. Nº 194-2021-MINAM;20211017; ;;555745285;10306;AMAZONAS;BONGARA;FLORIDA;10312;AMAZONAS;BONGARA;YAMBRASBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP157;Nihii Eupa Francisco;;MADRE DE DIOS;2103.75;No corresponde;R.M. N° 243-2021-MINAM;20211231; ;;555745286;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP158;Predio Collpapampa (Huadquiña-Mesada Chico);;CUSCO;43.00;No corresponde;"R.M. Nº 244-2021-MINAM";20211231; ;;555745287;80908;CUSCO;LA CONVENCION;SANTA TERESA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP159;Los Amigos;;MADRE DE DIOS;140.35;No corresponde;R.M. Nº 245-2021-MINAM;20211231; ;;555745288;170203;MADRE DE DIOS;MANU;MADRE DE DIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP160;Misquiyaco;;CUSCO;1797.91;No corresponde;R.M. Nº 246-2021-MINAM;20211231; ;;555745289;80306;CUSCO;ANTA;LIMATAMBO;81306;CUSCO;URUBAMBA;OLLANTAYTAMBO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP160;Misquiyaco;;CUSCO;1797.91;No corresponde;R.M. Nº 246-2021-MINAM;20211231; ;;555745289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP161;Tambopata Eco Lodge I;;MADRE DE DIOS;184.81;No corresponde;R.M. Nº 247-2021-MINAM;20211231; ;;555745290;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP162;Juningue;;SAN MARTIN;65.56;No corresponde;R.M. Nº 026-2022-MINAM;20220129; ;;555745291;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP163;El Bosque Encantado de Sho'llet;;PASCO;20.88;No corresponde;R.M. Nº 131-2022-MINAM;20220529; ;;555745292;190301;PASCO;OXAPAMPA;OXAPAMPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP164;Suttoc y Pacchac;;CUSCO;1808.75;No corresponde;R.M. Nº 141-2022-MINAM;20220624; ;;555745293;81301;CUSCO;URUBAMBA;URUBAMBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP165;Fundo Miguel I;;UCAYALI;6.66;No corresponde;R.M. N° 160-2022-MINAM;20220813; ;;555745294;250301;UCAYALI;PADRE ABAD;PADRE ABAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP166;Campo Verde;;UCAYALI;8049.87;No corresponde;R.M. N° 193-2022-MINAM;20220929; ;;;100903;HUANUCO;PUERTO INCA;HONORIA;250107;UCAYALI;CORONEL PORTILLO;MANANTAY;250102;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP167;San Pablito II;;UCAYALI;12.52;No corresponde;R.M. N° 214-2022-MINAM;20221018; ;;;250301;UCAYALI;PADRE ABAD;PADRE ABAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP168;Yasgolca-Santa Lucia, Montevideo;;AMAZONAS;4725.69;No corresponde;R.M. N° 065-2023-MINAM;20230222;;;Sin dato;010110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP169;Pampacorral;;CUSCO;767.56;No corresponde;R.M. N° 066-2023-MINAM;20230222; ;;Sin dato;080404;CUSCO;CALCA;LARES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP170;Utco;;CAJAMARCA;3060.36;No corresponde;R.M. N° 067-2023-MINAM;20230222; ;;Sin dato;060305;CAJAMARCA;CELENDIN;JORGE CHAVEZ;060311;CAJAMARCA;CELENDIN;UTCO;060308;CAJAMARCA;CELENDIN;OXAMARCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20230906;Área de Conservación Privada;ACP171;San Juan Bautista;;MADRE DE DIOS;72.2044;No corresponde;R.M. N° 274-2023-MINAM;20230906;;;Sin dato;170102;nombdep;MADRE DE DIOS;INAMBARI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
